time,obs,model
2018-09-29 02:00:00,-5.1,267.0592041015625
2018-09-29 03:00:00,-4.9,267.0740661621094
2018-09-29 04:00:00,-5.6,267.10357666015625
2018-09-29 05:00:00,-5.5,267.13330078125
2018-09-29 06:00:00,-5.3,267.558837890625
2018-09-29 07:00:00,-4.6,268.12664794921875
2018-09-29 08:00:00,-3.4,268.8130187988281
2018-09-29 09:00:00,-2.8,269.52410888671875
2018-09-29 10:00:00,-2.6,269.99713134765625
2018-09-29 11:00:00,-2.5,270.51788330078125
2018-09-29 12:00:00,-2.3,270.8371276855469
2018-09-29 13:00:00,-2.6,270.97381591796875
2018-09-29 14:00:00,-3.2,270.73590087890625
2018-09-29 15:00:00,-4.2,270.0868835449219
2018-09-29 16:00:00,-4.1,269.06439208984375
2018-09-29 17:00:00,-3.8,268.4908142089844
2018-09-29 18:00:00,-3.6,268.3231506347656
2018-09-29 19:00:00,-3.6,268.216064453125
2018-09-29 20:00:00,-3.5,268.08770751953125
2018-09-29 21:00:00,-3.7,268.2754821777344
2018-09-29 22:00:00,-2.8,268.297607421875
2018-09-29 23:00:00,-2.4,270.45458984375
2018-09-30 00:00:00,-2.2,271.01348876953125
2018-09-30 01:00:00,-2.0,270.8819580078125
2018-09-30 02:00:00,-2.2,270.76971435546875
2018-09-30 03:00:00,-2.2,270.7142333984375
2018-09-30 04:00:00,-2.5,270.57196044921875
2018-09-30 05:00:00,-2.3,271.11834716796875
2018-09-30 06:00:00,-2.1,270.5145263671875
2018-09-30 07:00:00,-2.1,270.56378173828125
2018-09-30 08:00:00,-2.1,270.6967468261719
2018-09-30 09:00:00,-2.1,270.7933044433594
